balloon_level,hit,dist_ft,horizontal_ft,vertical_ft,dist_score,speed_kt,speed_score,vert_fpm,vert_score,score
1,True,26.96789162,26.96789162,0.0,100.0,462.4340038,58.93611638888893,3829.114217,63.417715660000006,85.48589785626669
2,True,50.83718514,50.83718514,0.0,100.0,548.9157536,43.172564444444426,-2341.840299,93.16319402,82.54156097453333
